Date,Nifty,Axis Equity Hybrid Fund,Canara Robeco Equity Hybrid Fund,DSP Equity & Bond Fund,Franklin India Equity Hybrid Fund,HDFC Hybrid Equity Fund,ICICI Prudential Equity & Debt Fund,Kotak Equity Hybrid Fund,Mirae Asset Hybrid Equity Fund,Motilal Oswal Equity Hybrid Fund,Nippon India Equity Hybrid Fund,PGIM India Hybrid Equity Fund,Quant Absoute,SBI EQUITY HYBRID FUND,Tata Hybrid Equity Fund,Aditya Birla Sun Life Balanced Advantage Fund,Axis Balanced Advantage Fund,Edelweiss Balanced Advantage Fund,HDFC Balanced Advantage Fund,ICICI Prudential Balanced Advantage Fund,Kotak Balanced Advantage Fund,Nippon India Balanced Advantage Fund,PGIM India Balanced Advantage Fund,SBI Balanced Advantage Fund,Tata Balanced Advantage Fund,ICICI Prudential Nifty Bank Index Fund,Motilal Oswal Nifty Bank Index Fund,HDFC Hybrid Debt Fund,Invesco India Contra Fund,Kotak India EQ Contra Fund,SBI Contra Fund,Aditya Birla Sun Life Dividend Yield Fund,Franklin Templeton India Equity Income Fund,HDFC Dividend Yield Fund,ICICI Prudential Dividend Yield Equity Fund,Tata Dividend Yield Fund,UTI Dividend Yield Fund,Axis Long Term Equity Fund,Canara Robeco Equity Tax Saver Fund,DSP Tax Saver Fund,Franklin India Taxshield,HDFC Tax Saver Fund,ICICI Prudential Long Term Equity Fund,Kotak Tax Saver Fund,Mirae Asset Tax Saver Fund,Motilal Oswal Long Term Equity Fund,Nippon India Tax Saver Fund,Quant Tax Plan,SBI Long Term Equity Fund,Tata India Tax Savings Fund,Aditya Birla Sun Life Flexi Cap Fund,Axis Flexi Cap Fund,Canara Robeco Flexi Cap Fund,DSP Flexi Cap Fund,HDFC Flexi Cap Fund,ICICI Prudential Flexi Cap Fund,Kotak Flexi Cap Fund,Motilal Oswal Flexi Cap Fund,Nippon India Flexi Cap Fund,Parag Parikh Flexi Cap Fund,PGIM India Flexi Cap,Quant Flexi Cap Fund,SBI Flexi Cap Fund,Tata Flexi Cap Fund,UTI Flexi CAP Fund,Aditya Birla Sunlife Focused Equity Fund,Axis Focused 25 Fund,Canara Robeco Focused Equity Fund,DSP Focused Fund,Franklin India Focused Fund,HDFC Focused 30 Fund,ICICI Prudential Focused Equity Fund,Mirae Asset Focused Fund,Nippon India Focused Equity Fund,Quant Focused Fund,SBI Focussed Equity Fund,Tata Focused Equity Fund,HDFC Asset Allocator FoF,ICICI Pru Asset Allocator FoF,DSP Global Innovation FOF,Mirae FANG+ Fund of Funds,PGIM India Global Equity Opportunities Fund,Axis Greater China,ICICI Prudential Thematic Advantage Fund,Nippon India Taiwan Equity Fund,Aditya Birla Sun Life Equity Advantage Fund,Axis Growth Opportunities Fund,Canara Robeco Emerging Equities,DSP Equity Opportunities,HDFC Large & Mid Cap,ICICI Prudential Large and Mid Cap Fund,Kotak Equity Opportunities,Mirae Asset Emerging Blue Chip,Nippon India Vision Fund,Quant Large and Mid Cap,SBI Large & Mid Cap,Tata Large & Mid Cap,Aditya Birla Sun Life Frontline Equity Fund,Axis Blue Chip,Canara Robeco Blue Chip,DSP Top 100 Equity Fund,Franklin INDIA Bluechip Fund,HDFC Top 100 Fund,ICICI Prudential Blue Chip,Kotak Blue Chip,Mirae Asset Large Cap Fund,Nippon India Large Cap,PGIM India Large Cap,SBI Blue Chip,Tata Large Cap Fund,UTI Mastershare,Aditya Birla Sun Life MIDCAP Fund,Axis Mid Cap Fund,DSP Mid Cap Fund,Franklin India Prima Fund,HDFC Mid Cap Opportunities Fund,ICICI Prudential Mid Cap Fund,Kotak Emerging Equities Fund,Mirae Asset Mid Cap Fund,Motilal Oswal Midcap 30 Fund,Nippon India Growth Fund,PGIM India Mid Cap Opportunities Fund ,PGIM India Midcap Opportunities,Quant Mid Cap Fund,SBI Magnum Mid Cap Fund,Tata Mid Cap Fund,Axis Multi Asset Allocation Fund,HDFC Multi Asset Allocation Fund,ICICI Prudential Multi Asset Allocation Fund,SBI MULTI ASSET ALLOCATION FUND,Aditya Birla Sun Life Multi-Cap Fund,Axis Multicap Fund,HDFC Multi Cap Fund,ICICI Prudential Multi Cap Fund,Kotak Multicap Fund,Nippon India Multi Cap Fund,Quant Active,SBI Multicap Fund,Axis Nifty 50 Index Fund,DSP Nifty 50 Index Fund,HDFC Index Fund-NIFTY 50 Plan,ICICI Prudential Nifty 50 Index Fund,Kotak Nifty 50 Index Fund,Motilal Oswal Nifty 50 Index Fund,SBI NIFTY INDEX FUND,Axis Nifty Next 50 Index Fund,DSP Nifty Next 50 Index Fund,HDFC Nifty Next 50 Index Fund,ICICI Prudential Nifty Next 50 Index Fund,Kotak Nifty Next 50 Index Fund,Motilal Oswal Nifty Next 50 Index Fund,SBI Nifty Next 50 Index Fund,ICICI Pru Nifty 50,HDFC Banking and Financial Services Fund,ICICI Prudential Banking and Financial Services Fund,Mirae Asset Banking and Financial Services Fund,Nippon India Banking and Financial Services Fund,SBI Banking and Financial Services Fund,Tata Banking and Financial Services Fund,Canara Robeco Consumer Trends,ICICI Prudential BHARAT Consumption Fund,Mirae Asset Great Consumer Fund,Nippon India Consumption Fund,Tata India Consumer Fund,DSP Healthcare Fund,ICICI Prudential Pharma Healthcare & Diagnostic Fund,Mirae Asset Healthcare Fund,Nippon India Pharma Fund,SBI Healthcare Opportunities Fund,Tata India Pharma & Healthcare Fund,Franklin Build India Fund,ICICI Prudential FMCG Fund,SBI Consumption Opportunities Fund,ICICI Prudential Technology Fund,SBI Technology Opportunities Fund,Tata Digital India Fund,Aditya Birla Sun Life Smallcap Fund,Axis Small cap,Canara Robeco Small Cap Fund,DSP Small Cap,Franklin India Smaller Companies Fund,HDFC Small Cap Fund,ICICI Prudential Smallcap Fund,Kotak Small Cap Fund,Nippon India Small Cap Fund,PGIM India Small Cap,Quant Small Cap,SBI Small Cap,Tata Small Cap Fund,UTI Small Cap Fund,Axis ESG Fund,Axis Quant Fund,ICICI Prudential MNC Fund,ICICI Prudential Business Cycle Fund,ICICI Prudential Quant Fund,India Opportunities Fund,QUANT ESG Equity Fund,SBI Equity Minimum Variance Fund,SBI Magnum Equity ESG Fund,Tata Ethical Fund,Axis Value Fund,Canara Robeco Value Fund,HDFC Capital Builder Value Fund,ICICI Prudential Value Discovery,Nippon India Value Fund,Quant Value Fund,Tata Equity P/E Fund,Quant Multi Asset (G),Quant Quantamental Fund Reg (G),ICICI Prudential Nifty Auto ETF,HDFC MNC Fund (G),Quant Large Cap (G),ICICI Prudential PSU Equity Fund (G),ICICI Prudential US Bluechip Fund (G),Nippon India US Equity Opportunities Fund (G),SBl Nifty Bank ETF,ICICI Pru Equity Savings,HDFC Equity Savings,SBI Equity Savings Fund,HDFC Infrastructure Fund (G),CANARA ROBECO INFRASTRUCTURE FUND (G)
2019-12-02,12048.2001953125,11.14,166.53,161.677,123.7965,54.938,138.19,26.373,15.55,11.3397,54.5351,71.05,142.375,144.7423,220.0371,55.25,11.32,24.56,200.801,37.79,11.172,93.6405,,,10.827,,11.6372,47.4637,48.82,54.708,104.4382,158.89,45.9571,,15.71,,64.9168,48.2209,67.15,51.477,572.4154,516.384,386.92,46.38,18.87,18.5109,54.5356,96.237,143.5043,19.1538,754.35,12.58,139.98,42.145,670.721,,37.28,26.6201,,26.4197,13.69,25.034,50.5478,11.2253,148.9753,62.2029,30.32,,25.318,42.6605,77.449,29.29,11.685,46.7203,32.8373,152.5376,,,58.4743,13.1727,,20.13,,70.6992,,422.34,11.72,95.63,233.483,115.802,329.71,126.271,56.953,538.305,38.352,227.2485,230.2435,231.64,31.58,26.81,223.265,474.2098,499.769,43.96,249.878,53.834,35.2953,177.13,41.2372,50.2146,126.7849,272.3,39.49,56.398,962.8875,53.205,95.14,40.071,11.104,26.4701,1131.5985,10.82,17.84,56.1892,71.2206,140.6191,21.1794,32.972,273.6814,28.7399,,,,296.11,,97.1451,191.3068,,,11.2237,110.0669,116.8376,,,103.6981,,11.0224,,25.2905,,,,126.939,,69.23,,292.6305,19.8265,20.9798,42.17,10.54,37.356,68.5356,17.4338,10.757,10.34,10.865,151.2783,118.9537,9.2691,42.26,250.13,117.0651,55.91,65.2599,14.5291,30.246,31.31,9.45,51.858,49.2896,38.521,25.28,71.969,38.2073,,40.3906,53.7547,10.5783,,,,10.39,,,10.4,,10.1145,111.9482,159.728,,,286.448,142.14,74.4687,,137.9197,40.63,,,,,,31.37,17.1507,319.4,14.53,37.455,13.5693,15.559,44.59
2019-12-03,11994.2001953125,11.12,166.32,161.394,123.0832,54.65,137.4,26.251,15.494,11.341,54.0867,70.86,142.1784,144.52,219.6037,55.16,11.31,24.45,199.174,37.69,11.157,93.2338,,,10.7909,,11.5455,47.3369,48.44,54.442,103.6646,158.51,45.6596,,15.6,,64.5621,48.2717,67.21,51.162,567.9045,511.773,383.9,46.099,18.787,18.4482,53.6106,95.9275,142.5027,19.0683,749.65,12.57,139.65,42.042,663.797,,37.053,26.5467,,26.2235,13.58,25.0374,50.3245,11.1949,148.6673,61.9966,30.39,,25.216,42.242,76.606,29.05,11.662,46.3685,32.7506,151.9879,,,58.3344,13.0583,,19.77,,70.3877,,420.51,11.7,95.19,232.078,115.212,327.25,125.759,56.659,533.8346,38.2174,225.7632,229.1329,230.58,31.58,26.76,221.915,469.3577,494.597,43.74,249.087,53.591,34.9931,176.62,41.0412,49.9724,126.2616,270.76,39.43,56.314,955.1033,52.907,94.26,39.86,11.02,26.3349,1121.0177,10.74,17.71,55.7967,70.7767,139.8658,21.1561,32.885,272.244,28.6752,,,,293.95,,96.5231,190.828,,,11.1737,109.5734,116.3144,,,103.232,,10.9435,,25.1084,,,,126.3707,,68.89,,290.5621,19.7401,20.9531,42.11,10.46,37.139,68.2674,17.3424,10.74,10.31,10.855,150.6623,118.8348,9.2458,41.7938,248.48,116.6276,56.03,65.5513,14.5768,30.0304,31.04,9.38,51.578,48.8743,38.334,25.13,71.601,37.9814,,40.347,53.6612,10.5264,,,,10.33,,,10.3,,10.0504,111.5674,159.5918,,,283.807,141.05,74.0982,,137.5365,40.6777,,,,,,31.11,17.068,316.82,14.51,37.342,13.5553,15.282,44.15
2019-12-04,12043.2001953125,11.14,166.95,162.254,123.7103,54.882,138.71,26.386,15.549,11.3704,54.3235,70.93,141.8553,144.9189,220.4702,55.24,11.32,24.54,200.32,37.78,11.172,93.648,,,10.8134,,11.6717,47.4303,48.66,54.621,104.4003,159.51,45.8405,,15.84,,65.0765,48.3047,67.43,51.526,571.8371,514.989,386.79,46.258,18.869,18.53,54.1089,95.6411,143.2667,19.2035,755.85,12.61,140.29,42.327,668.414,,37.122,26.552,,26.3337,13.65,24.9894,50.6371,11.2169,149.3835,62.3576,30.33,,25.336,42.72,76.915,29.18,11.706,46.7244,32.6202,152.9105,,,58.5129,13.1791,,19.83,,71.0704,,422.91,11.7,95.63,233.692,115.714,330.16,125.994,56.95,537.1646,38.101,227.1072,230.5098,231.68,31.66,26.87,223.006,474.4057,497.585,43.97,249.945,53.765,35.2396,177.0,41.1467,50.2727,127.1227,272.92,39.5,56.425,960.8874,53.073,94.56,39.972,11.084,26.5106,1128.4573,10.77,17.77,55.9023,71.2466,140.2868,21.222,32.971,274.8964,28.7187,,,,296.74,,96.9155,190.1613,,,11.2188,110.0204,116.7871,,,103.6528,,10.9555,,25.1362,,,,126.887,,69.7,,294.2204,19.9077,21.0839,42.21,10.46,37.326,68.295,17.3804,10.803,10.37,10.92,152.2902,119.5131,9.3266,42.1995,248.78,117.0461,56.86,66.1256,14.7992,30.2202,31.31,9.42,51.555,49.0144,38.367,25.27,72.012,38.0476,,40.3943,54.0162,10.51,,,,10.39,,,10.43,,10.1433,112.0594,160.5593,,,284.734,142.02,74.3093,,137.574,40.6396,,,,,,31.31,17.1971,320.48,14.58,37.436,13.5946,15.435,44.2
2019-12-05,12018.400390625,11.12,166.85,161.684,122.9423,54.721,137.84,26.303,15.52,11.3794,54.0191,70.85,140.7445,143.8659,220.0103,55.12,11.32,24.47,199.467,37.71,11.159,93.3901,,,10.7867,,11.5752,47.1547,48.57,54.483,103.7599,158.87,45.7415,,15.82,,64.9782,48.3019,67.23,51.152,568.6051,511.737,385.01,46.238,18.851,18.5028,53.3717,95.1192,142.6369,19.1279,753.72,12.6,140.25,42.165,664.913,,36.966,26.5474,,26.2985,13.63,24.9333,50.4662,11.1931,149.0577,62.2035,30.29,,25.326,42.2757,76.542,28.97,11.691,46.601,32.447,152.2247,,,58.3479,13.1304,,19.85,,70.6898,,421.87,11.72,95.65,232.655,115.187,328.89,125.793,56.916,534.5472,37.9474,226.6656,229.9274,230.98,31.64,26.88,222.083,468.906,495.278,43.78,249.568,53.706,34.9972,176.86,41.0272,50.1457,126.7775,272.94,39.48,56.487,959.0416,53.091,94.37,39.929,11.081,26.5492,1125.6543,10.79,17.81,55.6139,70.9409,140.2642,21.1909,32.946,273.0501,28.5012,,,,294.88,,96.2949,189.0768,,,11.1959,109.7917,116.5466,,,103.4341,,10.8715,,24.9456,,,,126.6257,,69.3,,291.3719,19.818,21.0063,42.16,10.42,37.378,67.9814,17.3713,10.793,10.29,10.849,151.232,118.5292,9.2745,41.7428,250.29,117.0739,57.1,66.2066,14.9174,30.2498,31.46,9.44,51.558,49.0982,38.317,25.3,71.892,37.9617,,40.4125,53.9275,10.4741,,,,10.35,,,10.34,,10.1407,111.6431,160.6343,,,283.757,141.39,74.1203,,137.5024,40.4563,,,,,,31.31,17.1444,317.82,14.56,37.373,13.5651,15.289,44.2
2019-12-06,11921.5,11.07,166.18,161.011,122.4604,54.325,136.63,26.139,15.398,11.3454,53.652,70.57,139.5948,143.1233,218.5735,54.88,11.28,24.34,196.955,37.54,11.128,93.0202,,,10.7329,,11.4415,46.9349,48.18,54.13,102.6202,158.1,45.4598,,15.59,,64.5044,47.9154,66.93,50.639,564.7757,506.508,380.7,45.975,18.667,18.4072,52.4244,94.2415,140.9937,18.9448,747.53,12.54,139.46,41.941,654.698,,36.7,26.3509,,26.162,13.51,24.696,50.1211,11.1272,147.8848,61.6866,30.11,,25.135,41.7489,75.827,28.63,11.604,46.0597,32.1316,150.814,9.9901,,58.1232,13.146,,19.84,,70.1391,,418.12,11.64,95.1,230.487,113.744,325.45,125.221,56.415,529.0082,37.61,224.9374,227.6452,228.75,31.5,26.75,220.389,463.7157,489.196,43.48,248.019,53.212,34.5526,175.95,40.6796,49.648,125.7428,269.93,39.18,56.13,952.3163,52.51,93.29,39.655,10.972,26.3438,1116.8533,10.7,17.65,55.1293,70.3259,139.2659,21.0885,32.695,270.3971,28.3083,,,,291.83,,95.2608,187.1854,,,11.1056,108.907,115.6095,,,102.5984,,10.7592,,24.6877,,,,125.6066,,68.17,,285.2922,19.6548,20.85,41.95,10.32,37.06,67.3676,17.2292,10.668,10.22,10.775,150.4366,117.3928,9.2072,41.1049,248.19,116.3775,57.06,66.0729,14.8826,29.9145,31.32,9.36,51.362,48.8261,37.915,25.12,71.447,37.6385,,39.8982,53.3575,10.4062,,,,10.32,,,10.23,,10.0684,110.9548,159.4765,,,281.123,139.94,73.4449,,136.3843,40.2556,,,,,,31.4,17.1947,314.09,14.51,37.192,13.5096,14.972,43.94
2019-12-09,11937.5,11.05,166.14,160.956,122.6244,54.411,136.46,26.168,15.4,11.3062,53.6761,70.5,138.9997,143.3046,218.1736,54.82,11.27,24.34,197.003,37.53,11.14,93.0425,,,10.7345,,11.4321,46.9514,48.18,54.229,102.4649,157.89,45.356,,15.57,,64.5427,47.8745,66.91,50.638,565.0522,507.132,380.42,46.007,18.655,18.4515,52.4267,93.7273,140.8774,18.9701,747.11,12.53,139.51,41.942,655.121,,36.745,26.3934,,26.2664,13.55,24.5172,50.079,11.1152,147.8437,61.7225,30.09,,25.176,41.5795,75.843,28.61,11.603,46.049,31.9798,150.8636,9.9961,,58.1176,13.141,,19.94,,69.9398,,417.16,11.63,95.28,230.627,113.79,324.62,125.36,56.326,529.3102,37.4345,224.7371,227.8031,228.87,31.5,26.76,220.536,463.2894,489.685,43.5,248.54,53.25,34.5774,175.78,40.7621,49.6824,125.8583,269.32,39.22,56.099,950.1881,52.469,93.11,39.769,10.974,26.3225,1114.8604,10.7,17.65,55.0031,70.4291,139.0946,21.033,32.612,269.8463,28.2492,,,,291.53,,95.0087,186.0208,,,11.1199,109.0497,115.7575,,,102.7271,,10.7219,,24.6021,,,,125.7749,,68.19,,285.2359,19.6804,20.8674,41.84,10.32,37.001,67.3458,17.1939,10.646,10.18,10.768,150.3405,116.9997,9.1915,40.966,247.09,115.9135,56.77,65.3858,14.7515,29.7763,31.17,9.33,51.338,48.5683,37.705,24.99,71.314,37.4542,,39.7358,53.0484,10.3267,,,,10.32,,,10.23,,10.0381,110.9645,159.0024,,,280.883,139.7,73.4012,,136.5416,40.0641,,,,,,31.26,17.0899,313.84,14.49,37.193,13.516,14.963,43.92
2019-12-10,11856.7998046875,11.0,165.53,160.405,121.9058,54.12,135.65,26.013,15.304,11.2524,53.4259,70.19,137.4212,142.5809,217.0875,54.57,11.24,24.21,195.107,37.4,11.1,92.6306,,,10.6885,,11.3761,46.763,47.85,53.835,101.8246,156.36,44.8986,,15.34,,63.7626,47.5698,66.57,50.245,560.5284,501.904,377.83,45.728,18.502,18.3082,51.9458,92.2618,139.6358,18.853,742.52,12.49,138.78,41.741,647.823,,36.467,26.2711,,26.1356,13.42,24.1593,49.7186,11.0491,146.7321,61.3885,29.92,,25.06,41.1413,74.938,28.34,11.534,45.5389,31.5706,150.2649,9.9799,,57.9415,13.051,,19.77,,69.4528,,414.43,11.54,94.55,228.95,112.433,321.42,124.429,55.818,524.4728,36.9571,222.8064,226.2558,227.44,31.41,26.65,219.326,459.7363,484.444,43.27,246.844,52.852,34.2812,174.88,40.4888,49.345,125.2676,266.59,38.99,55.734,940.8531,51.985,92.23,39.35,10.866,26.2031,1103.0316,10.6,17.49,54.1827,69.7132,137.8509,20.963,32.486,268.0769,28.0711,,,,289.21,,94.2604,183.1635,,,11.0461,108.3161,114.9819,,,102.0331,,10.6086,,24.3419,,,,124.9298,,67.81,,283.064,19.5999,20.8065,41.63,10.26,36.65,66.8867,17.0922,10.542,10.18,10.68,149.2642,116.3261,9.1089,40.4871,244.77,114.5588,56.31,64.8409,14.5918,29.5385,30.97,9.25,51.012,48.1749,37.538,24.84,70.595,37.0739,,39.2363,52.596,10.3036,,,,10.24,,,10.13,,9.9379,110.473,157.8794,,,277.438,138.46,72.7438,,135.5379,39.6808,,,,,,31.1,17.0191,312.27,14.46,37.042,13.4736,14.793,43.51
2019-12-11,11910.150390625,11.04,165.97,160.742,122.1287,54.156,136.05,26.074,15.342,11.2819,53.4828,70.34,137.4637,142.6938,217.3614,54.64,11.26,24.27,195.733,37.49,11.112,92.7455,,,10.7014,,11.4099,46.7282,47.92,53.964,101.4115,156.7,45.0467,,15.35,,64.016,47.8212,66.85,50.406,562.3761,503.865,380.06,45.772,18.547,18.3325,52.1104,92.345,139.6184,18.8991,743.54,12.54,139.39,41.872,650.581,,36.621,26.3867,,26.138,13.45,24.3054,49.7898,11.0846,147.7603,61.5373,30.1,,25.13,41.2617,74.982,28.52,11.526,45.7415,31.6003,149.8914,9.9826,,58.0493,13.0864,,19.7,,69.6866,,415.24,11.6,94.87,229.495,112.963,323.32,124.67,55.997,526.1965,37.0958,223.0841,226.9842,228.03,31.56,26.75,219.846,461.2534,486.506,43.48,247.719,53.055,34.3883,175.43,40.5958,49.5038,125.8502,267.48,39.24,56.079,941.6586,52.195,92.56,39.41,10.905,26.3605,1106.0305,10.66,17.58,54.4533,69.7952,138.6031,21.0559,32.522,269.0806,28.1155,,,,289.9,,94.3276,183.252,,,11.0944,108.8018,115.4947,,,102.4877,,10.6585,,24.4561,,,,125.4907,,68.04,,284.6287,19.6677,20.9412,41.79,10.27,36.601,66.9529,17.1095,10.629,10.19,10.754,149.2078,116.4969,9.1467,40.6153,244.75,114.0551,56.72,65.2032,14.7345,29.4075,31.08,9.26,51.109,48.1468,37.412,24.82,70.701,37.0294,,39.2801,52.412,10.27,,,,10.25,,,10.17,,9.966,110.8145,158.4392,,,278.335,139.27,72.9175,,135.9294,39.7563,,,,,,31.21,17.0721,313.24,14.49,37.125,13.4871,14.811,43.52
2019-12-12,11971.7998046875,11.07,166.49,161.487,122.7753,54.366,136.9,26.228,15.425,11.3662,53.857,70.59,138.2111,143.4521,218.4427,54.78,11.28,24.36,197.275,37.59,11.133,93.0263,,,10.7244,,11.5551,46.8128,48.2,54.277,101.7841,157.29,45.2134,,15.57,,64.226,48.076,67.2,50.699,566.1798,508.985,381.91,46.003,18.69,18.4498,53.1734,92.9937,140.6412,19.0139,747.95,12.6,139.9,42.12,657.241,,36.767,26.5027,,26.2362,13.6,24.4998,50.1547,11.1641,148.0576,61.7945,30.26,,25.275,41.5796,75.857,28.58,11.602,46.1691,31.7947,150.7384,10.0081,,58.1653,13.1298,,19.73,,69.827,,417.76,11.64,95.33,230.771,113.991,325.21,124.996,56.381,531.3285,37.3721,224.2429,228.4492,229.17,31.68,26.84,221.363,464.6278,490.45,43.67,248.926,53.401,34.7489,176.05,40.9278,49.8233,126.3072,269.99,39.31,56.325,945.7126,52.556,93.15,39.616,10.989,26.487,1111.9564,10.74,17.72,54.9025,70.1809,139.5716,21.1162,32.753,270.6416,28.2208,,,,291.75,,95.3374,184.4227,,,11.1509,109.3628,116.0863,,,103.0184,,10.735,,24.632,,,,126.1391,,68.59,,287.9274,19.8551,21.111,42.06,10.34,36.82,67.1486,17.1952,10.604,10.24,10.793,150.3756,117.3078,9.1821,40.9368,245.59,114.6645,55.91,64.5854,14.5406,29.7762,31.13,9.34,51.382,48.4315,37.564,25.09,70.978,37.4257,,39.4819,52.4967,10.3606,,,,10.27,,,10.24,,9.9962,111.5352,158.6261,,,280.106,139.65,73.4473,,136.8368,39.8828,,,,,,31.41,17.0719,317.32,14.53,37.238,13.5214,14.99,43.93
2019-12-13,12086.7001953125,11.12,167.27,162.075,123.472,54.766,138.02,26.421,15.562,11.4397,54.4275,71.13,139.0141,144.2134,219.8835,55.07,11.31,24.48,199.722,37.81,11.176,93.5833,,,10.7819,,11.6783,46.9777,48.68,54.739,102.58,158.57,45.5811,,15.67,,64.7605,48.4928,67.64,51.203,570.8371,514.764,386.21,46.353,18.89,18.5917,54.1241,93.752,142.1478,19.2095,753.48,12.65,140.89,42.32,667.047,,37.135,26.7438,,26.2841,13.74,24.6309,50.5633,11.2451,149.1891,62.3454,30.44,,25.553,41.9716,76.901,28.74,11.683,46.822,32.101,151.4953,10.0592,,58.407,13.1641,,19.71,,70.4424,,421.28,11.74,96.07,232.804,115.442,328.95,125.864,56.958,537.5576,37.6246,225.9515,230.8818,231.34,31.8,27.03,223.58,468.8427,497.319,44.1,251.411,54.001,35.2676,177.71,41.3293,50.3539,127.4081,272.13,39.55,56.599,953.5998,52.926,94.0,39.899,11.099,26.5487,1122.205,10.81,17.83,55.2344,70.6348,140.6549,21.1966,32.995,272.2235,28.3517,,,,294.95,,96.6215,185.9364,,,11.2575,110.4093,117.1914,,,104.0036,,10.8432,,24.8828,,,,127.3475,,69.48,,292.2202,20.0071,21.2682,42.24,10.43,37.054,67.5519,17.2903,10.6,10.27,10.809,150.5875,117.8407,9.1686,41.38,246.87,115.2703,56.61,65.0918,14.7461,29.9495,31.3,9.41,51.675,48.6149,37.868,25.25,71.525,37.7337,,39.6032,53.0333,10.3931,,,,10.36,,,10.34,,10.0687,112.489,159.6361,,,282.848,140.89,74.2572,,138.0006,40.0294,,,,,,31.36,17.0652,320.82,14.57,37.43,13.5789,15.334,44.32
2019-12-16,12053.9501953125,11.1,167.06,161.897,123.1173,54.699,137.36,26.383,15.535,11.458,54.1488,70.99,138.0835,143.8647,219.7175,55.02,11.28,24.44,199.072,37.75,11.165,93.491,,,10.7652,,11.6629,46.9866,48.48,54.516,102.4982,158.51,45.4991,,15.66,,64.5389,48.3401,67.6,50.978,569.2213,512.509,384.48,46.161,18.838,18.5041,53.8096,93.0232,141.6581,19.1761,751.17,12.61,140.62,42.238,664.266,,37.069,26.6936,,26.1947,13.68,24.423,50.4913,11.2083,148.8603,62.1525,30.37,,25.418,41.751,76.464,28.57,11.651,46.7611,31.8337,150.9448,10.0545,,58.3217,13.2666,,19.86,,70.2978,,418.88,11.69,95.73,232.064,114.865,327.06,125.706,56.779,536.0024,37.3402,225.5002,230.3705,230.49,31.73,26.99,222.816,466.2156,495.441,43.93,250.657,53.849,35.1234,177.35,41.2147,50.2429,127.231,271.42,39.34,56.428,951.6654,52.713,93.31,39.769,11.044,26.3758,1120.4912,10.75,17.73,54.725,70.4226,139.917,21.1649,32.909,271.0536,28.3067,,,,293.31,,96.2879,184.3736,,,11.2268,110.1081,116.872,,,103.7133,,10.7807,,24.7381,,,,127.0039,,69.28,,291.7784,19.9484,21.2452,41.99,10.34,36.741,66.9122,17.1687,10.636,10.28,10.8,150.6178,118.0207,9.1787,41.1061,244.3,114.2505,56.94,65.4757,14.8945,29.959,31.24,9.39,51.597,48.662,37.796,25.3,71.278,37.6353,,39.3883,52.7456,10.3662,,,,10.33,,,10.26,,10.0692,112.1262,159.2899,,,281.63,140.09,74.0833,,137.4016,39.8312,,,,,,31.7,17.2914,320.43,14.57,37.378,13.5615,15.242,44.19
2019-12-17,12165.0,11.19,167.89,162.845,123.8095,55.065,138.53,26.535,15.613,11.5597,54.5187,71.47,138.6349,144.7291,220.8336,55.33,11.32,24.56,200.513,37.91,11.199,93.9294,,,10.8103,,11.7225,47.1231,48.77,54.903,103.3278,159.76,45.7778,,15.8,,64.9915,48.8912,68.1,51.352,573.2555,516.99,388.8,46.409,18.941,18.5348,54.7691,93.2289,142.7941,19.3008,757.46,12.73,141.51,42.561,670.702,,37.309,26.8693,,26.345,13.73,24.4329,50.7662,11.253,150.0863,62.7133,30.69,,25.587,42.0845,77.357,28.78,11.698,47.1098,31.8808,152.0416,10.0867,,58.5638,13.2609,,20.08,,71.0083,,420.29,11.81,96.31,233.511,115.928,329.73,126.579,57.072,540.5532,37.4409,226.9793,231.9868,232.25,32.03,27.16,224.979,470.5333,499.489,44.35,252.518,54.154,35.5569,178.81,41.4521,50.5955,128.3681,272.59,39.54,56.583,956.0868,52.811,93.93,39.903,11.086,26.43,1125.3632,10.78,17.79,54.9115,70.5526,140.4588,21.3319,33.204,273.5216,28.3894,,,,296.01,,97.6118,184.7017,,,11.3292,111.1199,117.9432,,,104.6662,,10.8251,,24.8408,,,,128.1721,,69.49,,293.0333,20.0333,21.3789,42.13,10.43,36.872,67.3954,17.1917,10.663,10.28,10.792,150.5278,118.0571,9.1765,41.4512,246.11,114.578,57.81,66.7331,15.0949,30.1418,31.57,9.44,51.786,48.896,38.108,25.47,71.521,37.8515,,39.363,53.0442,10.4133,,,,10.42,,,10.4,,10.1632,113.1716,160.2007,,,283.561,141.43,74.6178,,138.3399,39.8539,,,,,,31.64,17.2637,322.09,14.62,37.489,13.6224,15.335,44.56
